ny_date,ist_time,side,r
2015-06-10,2015-06-10 13:30:00+05:30,1,-1.0
2015-06-22,2015-06-22 18:30:00+05:30,-1,3.0
2015-06-24,2015-06-24 13:30:00+05:30,-1,-1.0
2015-06-28,2015-06-29 04:30:00+05:30,1,-1.0
2015-07-15,2015-07-15 19:30:00+05:30,-1,3.0
2015-07-17,2015-07-17 19:30:00+05:30,-1,3.0
2015-08-07,2015-08-07 12:30:00+05:30,1,-1.0
2015-08-18,2015-08-18 19:30:00+05:30,-1,-1.0
2015-08-19,2015-08-19 13:30:00+05:30,1,3.0
2015-09-03,2015-09-03 15:30:00+05:30,-1,3.0
2015-09-09,2015-09-09 19:30:00+05:30,-1,1.7859726978919808
2015-09-16,2015-09-16 18:30:00+05:30,1,3.0
2015-10-02,2015-10-02 12:30:00+05:30,-1,-1.0
2015-10-28,2015-10-28 10:30:00+05:30,1,-1.0
2015-11-03,2015-11-03 16:30:00+05:30,-1,3.0
2015-11-03,2015-11-03 23:30:00+05:30,-1,-1.0
2015-11-11,2015-11-11 23:30:00+05:30,-1,-1.0
2015-11-26,2015-11-27 09:30:00+05:30,-1,3.0
2015-11-27,2015-11-27 19:30:00+05:30,-1,-1.0
2015-12-28,2015-12-29 00:30:00+05:30,-1,-1.0
2015-12-30,2015-12-30 19:30:00+05:30,-1,-1.0
2016-01-20,2016-01-20 14:30:00+05:30,1,3.0
2016-01-25,2016-01-26 07:30:00+05:30,1,3.0
2016-03-17,2016-03-17 13:30:00+05:30,1,-1.0
2016-03-21,2016-03-21 10:30:00+05:30,-1,-1.0
2016-03-23,2016-03-23 09:30:00+05:30,-1,3.0
2016-03-27,2016-03-28 06:30:00+05:30,-1,-1.0
2016-03-29,2016-03-29 22:30:00+05:30,1,-1.0
2016-04-01,2016-04-01 18:30:00+05:30,-1,-1.0
2016-04-07,2016-04-07 19:30:00+05:30,1,-1.0
2016-04-10,2016-04-11 04:30:00+05:30,1,-1.0
2016-04-19,2016-04-19 12:30:00+05:30,1,3.0
2016-04-26,2016-04-27 06:30:00+05:30,1,-1.0
2016-05-12,2016-05-13 03:30:00+05:30,-1,-1.0
2016-05-24,2016-05-24 12:30:00+05:30,-1,3.0
2016-05-24,2016-05-25 03:30:00+05:30,-1,-1.0
2016-05-26,2016-05-27 08:30:00+05:30,-1,-1.0
2016-05-27,2016-05-28 00:30:00+05:30,-1,-1.0
2016-05-31,2016-06-01 07:30:00+05:30,1,-1.0
2016-06-03,2016-06-03 18:30:00+05:30,1,3.0
2016-06-08,2016-06-08 17:30:00+05:30,1,3.0
2016-07-20,2016-07-20 16:30:00+05:30,-1,-1.0
2016-07-27,2016-07-27 19:30:00+05:30,1,-1.0
2016-07-27,2016-07-28 00:30:00+05:30,1,-1.0
2016-08-02,2016-08-02 13:30:00+05:30,1,-1.0
2016-08-05,2016-08-05 18:30:00+05:30,-1,-1.0
2016-08-10,2016-08-10 18:30:00+05:30,1,-1.0
2016-08-11,2016-08-12 01:30:00+05:30,-1,-1.0
2016-08-24,2016-08-24 18:30:00+05:30,-1,-1.0
2016-08-30,2016-08-31 01:30:00+05:30,-1,-1.0
2016-09-09,2016-09-09 16:30:00+05:30,-1,-1.0
2016-09-09,2016-09-09 19:30:00+05:30,-1,-1.0
2016-09-11,2016-09-12 03:30:00+05:30,-1,3.0
2016-09-21,2016-09-21 10:30:00+05:30,-1,-1.0
2016-09-21,2016-09-21 17:30:00+05:30,1,3.0
