key_type,asset,tf,family,surprise,slot,direction,intensity,pretrend,n,fwd_15m_med,fwd_1h_med,fwd_4h_med,fwd_24h_med,cont_15m,cont_1h,cont_4h,cont_24h,adverse_med,adverse_worst
event,GBPUSD,M15,PPI_MM,big_down,0830_data,dn,ALL,bull,8,-0.4927,-0.1992,1.544,2.0053,0.375,0.375,0.625,0.625,-3.2654,-8.6483
event,GBPUSD,M15,PPI_MM,big_down,0830_data,up,ALL,bear,7,-0.7657,-0.5404,0.2643,-0.6944,0.2857,0.4286,0.5714,0.1429,-8.5063,-15.1736
event,GBPUSD,M15,PPI_MM,down,0830_data,dn,ALL,bear,7,-0.2733,-0.2048,-1.4161,-0.424,0.2857,0.2857,0.4286,0.4286,-3.724,-17.9043
event,GBPUSD,M15,PPI_MM,big_up,0830_data,dn,ALL,bull,6,-0.3354,0.7515,2.4095,-3.0866,0.5,0.8333,0.6667,0.5,-4.7463,-21.9509
event,GBPUSD,M15,PPI_MM,big_up,0830_data,up,ALL,bull,5,-0.0732,0.8362,-2.4855,1.788,0.4,0.6,0.4,0.6,-7.7584,-10.4682
event,GBPUSD,M15,RETAIL,down,0830_data,up,ALL,ALL,81,0.1442,0.079,-1.0156,-0.3949,0.5926,0.5432,0.3951,0.4691,-4.8796,-26.9003
event,GBPUSD,M15,RETAIL,up,0830_data,dn,ALL,ALL,73,0.0882,0.0114,-0.1777,-1.6724,0.5479,0.5205,0.4384,0.3973,-5.6786,-24.6845
event,GBPUSD,M15,RETAIL,up,0830_data,up,ALL,ALL,71,0.0695,0.0634,0.7806,0.2555,0.5211,0.5211,0.5493,0.5211,-4.2344,-37.8514
event,GBPUSD,M15,RETAIL,down,0830_data,dn,ALL,ALL,67,-0.0744,0.2732,0.9683,0.9741,0.4925,0.5821,0.6269,0.597,-3.847,-22.8776
event,GBPUSD,M15,RETAIL,down,0830_data,up,ALL,bull,44,0.2117,0.0396,-0.4434,-0.0038,0.6136,0.5,0.4545,0.5,-5.7721,-26.9003
event,GBPUSD,M15,RETAIL,up,0830_data,up,ALL,bull,44,0.1101,0.1095,1.4019,0.3694,0.5682,0.5227,0.5909,0.5455,-3.9302,-37.8514
event,GBPUSD,M15,RETAIL,big_down,0830_data,dn,ALL,ALL,38,-0.0251,0.2709,-0.4206,-0.7063,0.5,0.5263,0.5,0.5,-4.7814,-20.9964
event,GBPUSD,M15,RETAIL,up,0830_data,dn,ALL,bear,38,-0.2999,-0.4789,-0.4318,-2.313,0.4211,0.4474,0.4211,0.3158,-4.9921,-15.4581
event,GBPUSD,M15,RETAIL,down,0830_data,up,ALL,bear,37,0.1006,0.079,-1.603,-1.398,0.5676,0.5946,0.3243,0.4324,-4.551,-15.1736
event,GBPUSD,M15,RETAIL,down,0830_data,dn,ALL,bear,36,-0.1347,0.4218,1.3469,1.214,0.4444,0.6389,0.6667,0.6667,-3.8,-17.9219
event,GBPUSD,M15,RETAIL,up,0830_data,dn,ALL,bull,35,0.5263,0.3435,-0.0412,-0.1511,0.6857,0.6,0.4571,0.4857,-5.6825,-24.6845
event,GBPUSD,M15,RETAIL,big_up,eu_session,up,ALL,ALL,33,-0.4731,-0.8659,0.2488,0.4988,0.2121,0.3333,0.5152,0.5758,-5.5477,-16.8886
event,GBPUSD,M15,RETAIL,big_up,0830_data,dn,ALL,ALL,32,0.5447,0.9666,1.6089,1.2897,0.5938,0.7188,0.7812,0.5938,-2.8645,-13.6235
event,GBPUSD,M15,RETAIL,big_down,0830_data,up,ALL,ALL,31,0.1991,-0.3664,0.6517,-0.1155,0.5484,0.4194,0.5806,0.4839,-5.1773,-15.8451
event,GBPUSD,M15,RETAIL,down,0830_data,dn,ALL,bull,31,0.0693,0.0615,0.8936,0.2946,0.5484,0.5161,0.5806,0.5161,-4.1677,-22.8776
event,GBPUSD,M15,RETAIL,up,0830_data,up,ALL,bear,27,-0.0872,0.0634,-0.0666,-0.2288,0.4444,0.5185,0.4815,0.4815,-4.2344,-21.3953
event,GBPUSD,M15,RETAIL,big_up,eu_session,up,ALL,bull,23,-0.3018,-0.8659,-0.0568,0.4988,0.2174,0.2609,0.4783,0.5652,-6.5476,-16.8886
event,GBPUSD,M15,RETAIL,big_up,0830_data,dn,ALL,bear,22,0.4662,0.8872,1.521,0.2781,0.5909,0.6818,0.8182,0.5,-3.7391,-13.6235
event,GBPUSD,M15,RETAIL,big_down,0830_data,dn,ALL,bull,21,-0.1094,0.4522,0.4417,-2.1168,0.4762,0.5238,0.5238,0.4762,-4.4397,-20.9964
event,GBPUSD,M15,RETAIL,big_down,0830_data,up,ALL,bear,18,-0.2399,-0.8368,-1.0801,0.1348,0.2778,0.2222,0.5,0.5,-4.4963,-15.1736
event,GBPUSD,M15,RETAIL,big_down,0830_data,dn,ALL,bear,17,0.0898,0.0896,-1.2496,0.2709,0.5294,0.5294,0.4706,0.5294,-6.13,-17.4357
event,GBPUSD,M15,RETAIL,big_down,0830_data,up,ALL,bull,13,1.0096,0.524,2.021,-0.1155,0.9231,0.6923,0.6923,0.4615,-5.9196,-15.8451
event,GBPUSD,M15,RETAIL,big_up,0830_data,dn,ALL,bull,10,0.7972,1.187,1.6089,2.8465,0.6,0.8,0.7,0.8,-2.5181,-7.152
event,GBPUSD,M15,RETAIL,big_up,eu_session,up,ALL,bear,10,-0.6458,-0.1085,1.0062,2.083,0.2,0.5,0.6,0.6,-4.0399,-13.237
event,GBPUSD,M15,TRADE,big_up,0830_data,up,ALL,ALL,12,-0.1795,-0.3667,-0.8896,-2.8056,0.3333,0.3333,0.3333,0.25,-5.1512,-13.1783
event,GBPUSD,M15,TRADE,down,0830_data,up,ALL,ALL,12,0.0726,-0.259,-1.8864,-0.1062,0.5,0.4167,0.3333,0.5,-5.0577,-16.3576
event,GBPUSD,M15,TRADE,up,0830_data,up,ALL,ALL,12,0.2246,0.0694,-0.1238,0.6733,0.5833,0.5,0.5,0.5,-4.3668,-21.2571
event,GBPUSD,M15,TRADE,big_down,0830_data,dn,ALL,ALL,10,0.0461,0.3699,0.9612,2.7475,0.5,0.8,0.7,0.7,-1.7073,-9.1497
event,GBPUSD,M15,TRADE,up,0830_data,dn,ALL,ALL,8,-0.2586,0.2381,2.354,3.421,0.375,0.5,0.75,0.625,-1.6377,-11.1888
event,GBPUSD,M15,TRADE,big_up,0830_data,up,ALL,bear,8,0.0153,-0.2047,-1.3001,-2.8056,0.5,0.375,0.25,0.125,-4.6865,-13.1783
event,GBPUSD,M15,TRADE,big_down,0830_data,up,ALL,ALL,7,-0.2249,-0.8756,2.4183,2.7715,0.2857,0.1429,0.7143,0.7143,-2.3939,-5.8752
event,GBPUSD,M15,TRADE,down,0830_data,up,ALL,bull,7,0.1453,-0.1825,-1.1727,1.7273,0.5714,0.4286,0.4286,0.5714,-5.1678,-16.3576
event,GBPUSD,M15,TRADE,up,0830_data,up,ALL,bear,7,0.1532,-0.017,-0.9708,-3.6354,0.5714,0.4286,0.4286,0.2857,-7.0515,-21.2571
event,GBPUSD,M15,TRADE,big_up,0830_data,dn,ALL,ALL,6,-0.3426,-0.56,-0.2843,1.7119,0.3333,0.5,0.5,0.6667,-5.1508,-15.4814
event,GBPUSD,M15,TRADE,big_down,0830_data,dn,ALL,bear,6,0.0461,0.1518,0.9612,0.7838,0.5,0.6667,0.8333,0.6667,-1.6001,-9.1497
event,GBPUSD,M15,TRADE,down,0830_data,dn,ALL,ALL,5,-0.1261,0.0092,2.7112,8.3536,0.2,0.6,1.0,0.8,-2.6358,-5.4855
event,GBPUSD,M15,TRADE,big_up,0830_data,dn,ALL,bull,5,-0.33,0.1301,0.071,3.1353,0.4,0.6,0.6,0.8,-4.9038,-15.4814
event,GBPUSD,M15,TRADE,down,0830_data,up,ALL,bear,5,0.0,-0.389,-2.0373,-1.606,0.4,0.4,0.2,0.4,-4.9476,-8.468
event,GBPUSD,M15,TRADE,up,0830_data,dn,ALL,bear,5,-0.2374,-0.0134,2.2334,4.5365,0.4,0.4,0.8,0.8,-1.2968,-9.6391
event,GBPUSD,M15,TRADE,up,0830_data,up,ALL,bull,5,0.6233,0.6731,3.7146,2.3362,0.6,0.6,0.6,0.8,-0.8154,-9.8222
event,GBPUSD,M15,UNRATE,down,0830_data,dn,ALL,ALL,25,-0.5766,-0.1859,-0.3144,-3.1764,0.28,0.4,0.44,0.36,-5.6238,-20.3183
event,GBPUSD,M15,UNRATE,down,0830_data,up,ALL,ALL,22,-0.2024,-0.5139,-0.1346,0.1598,0.4091,0.3182,0.5,0.5,-4.5437,-12.9993
event,GBPUSD,M15,UNRATE,up,0830_data,dn,ALL,ALL,21,-0.062,-0.8591,0.7571,-0.566,0.4286,0.3333,0.5714,0.4286,-3.6404,-13.5271
event,GBPUSD,M15,UNRATE,big_down,0830_data,dn,ALL,ALL,20,-0.3113,0.9002,0.2964,3.2879,0.4,0.7,0.6,0.6,-3.1894,-14.5178
event,GBPUSD,M15,UNRATE,up,0830_data,up,ALL,ALL,18,-0.2851,-0.4694,1.2291,-0.7394,0.4444,0.4444,0.5556,0.4444,-4.5331,-14.8326
event,GBPUSD,M15,UNRATE,big_down,0830_data,up,ALL,ALL,16,0.8092,0.2274,1.966,4.0294,0.6875,0.5625,0.75,0.625,-2.3909,-28.0266
event,GBPUSD,M15,UNRATE,down,0830_data,dn,ALL,bear,16,-0.636,-0.0144,0.458,-0.8539,0.25,0.5,0.5,0.4375,-3.4938,-19.9257
event,GBPUSD,M15,UNRATE,down,0830_data,up,ALL,bear,14,-0.0786,-0.9782,-1.0305,0.9241,0.4286,0.2143,0.4286,0.5714,-5.0033,-12.9993
event,GBPUSD,M15,UNRATE,up,0830_data,dn,ALL,bear,14,-0.0457,-0.9511,0.0209,-0.9846,0.4286,0.2857,0.5,0.3571,-3.9997,-12.8722
event,GBPUSD,M15,UNRATE,up,0830_data,up,ALL,bear,14,0.4067,-0.7081,1.9459,0.2333,0.5714,0.4286,0.7143,0.5,-3.9928,-14.8326
event,GBPUSD,M15,UNRATE,big_down,0830_data,dn,ALL,bear,10,-0.5758,1.044,-0.1209,-1.833,0.3,0.8,0.5,0.4,-3.9854,-14.5178
event,GBPUSD,M15,UNRATE,big_down,0830_data,dn,ALL,bull,10,-0.0278,0.5678,0.2964,4.4434,0.5,0.6,0.7,0.8,-2.062,-10.597
event,GBPUSD,M15,UNRATE,big_down,0830_data,up,ALL,bull,9,0.4469,-0.9562,1.941,3.9826,0.5556,0.3333,0.7778,0.6667,-2.3242,-28.0266
event,GBPUSD,M15,UNRATE,down,0830_data,dn,ALL,bull,9,-0.5766,-1.501,-0.3144,-3.6446,0.3333,0.2222,0.3333,0.2222,-8.4,-20.3183
event,GBPUSD,M15,UNRATE,big_up,0830_data,dn,ALL,ALL,8,0.3407,-0.1056,-0.9528,-3.0757,0.75,0.5,0.25,0.375,-6.6213,-21.8182
event,GBPUSD,M15,UNRATE,big_up,0830_data,up,ALL,ALL,8,-0.5814,-0.1447,-2.4548,-2.266,0.375,0.375,0.375,0.25,-5.0788,-22.7583
event,GBPUSD,M15,UNRATE,down,0830_data,up,ALL,bull,8,-0.3937,0.4162,1.8795,-0.5758,0.375,0.5,0.625,0.375,-4.0951,-9.0037
event,GBPUSD,M15,UNRATE,big_down,0830_data,up,ALL,bear,7,1.7907,2.6316,1.9909,4.1426,0.8571,0.8571,0.7143,0.5714,-2.4576,-12.7258
event,GBPUSD,M15,UNRATE,up,0830_data,dn,ALL,bull,7,-0.3681,-0.0276,0.8886,3.7777,0.4286,0.4286,0.7143,0.5714,-1.9406,-13.5271
event,GBPUSD,M15,UNRATE,big_up,0830_data,dn,ALL,bull,5,0.7576,1.3344,-3.4848,-4.7096,0.8,0.8,0.2,0.4,-8.4772,-21.8182
event,GBPUSD,M15,UNRATE,big_up,0830_data,up,ALL,bull,5,0.1427,-0.0713,-2.8246,-1.9258,0.6,0.4,0.4,0.2,-5.4262,-22.7583
event,GBPUSD,M15,UOM,down,1000_data,up,ALL,ALL,24,-0.0598,0.2066,1.146,0.7865,0.5,0.625,0.625,0.625,-2.7927,-9.0495
