si,side,attempt,sig_j,entry_j,entry,sl,risk,t1,t1_fallback,t1_hit,exit_j,exit_px,r,mfe_px,mae_px,reason,entry_ts,exit_ts,sig_ts,sess_date,year,mfe_r,mae_r,rr_t1_planned,ny_hour,r_refined
1270,-1,2,4613280,4613283,1835.508,1837.158,1.8799999999998636,1826.138,0,0,4613502,1837.158,-1.0,5.019999999999982,2.185999999999922,1,2020-12-02 22:48:00-05:00,2020-12-03 02:27:00-05:00,2020-12-02 22:45:00-05:00,2020-12-03,2020,2.670212765957631,1.1627659574468512,4.984042553191914,22,-1.0
1271,-1,1,4615294,4615295,1844.564,1848.088,3.753999999999887,1833.074,0,1,4615750,1838.478,2.711561001598379,15.576000000000022,2.6699999999998454,4,2020-12-04 09:20:00-05:00,2020-12-04 16:55:00-05:00,2020-12-04 09:19:00-05:00,2020-12-04,2020,4.149174214171681,0.7112413425679077,3.06073521576994,9,1.4690996270645098
1272,1,1,4616332,4616333,1826.808,1821.808,5.23,1841.718,0,1,4617130,1862.998,3.6206500956023087,41.6400000000001,0.90300000000002,4,2020-12-07 03:38:00-05:00,2020-12-07 16:55:00-05:00,2020-12-07 03:37:00-05:00,2020-12-07,2020,7.961759082217991,0.17265774378585466,2.850860420650111,3,1.3814531548757247
1273,-1,1,4617366,4617367,1868.558,1869.148,0.8199999999999181,1861.0,0,0,4617383,1869.148,-1.0,1.400000000000091,0.7300000000000182,1,2020-12-07 21:52:00-05:00,2020-12-07 22:08:00-05:00,2020-12-07 21:51:00-05:00,2020-12-08,2020,1.707317073171013,0.8902439024391354,9.217073170732618,21,-1.0
1273,-1,2,4617383,4617385,1868.393,1869.288,1.1249999999999818,1861.0,0,0,4617432,1869.288,-1.0,1.3550000000000182,1.8050000000000637,1,2020-12-07 22:10:00-05:00,2020-12-07 22:57:00-05:00,2020-12-07 22:08:00-05:00,2020-12-08,2020,1.2044444444444802,1.604444444444527,6.571555555555688,22,-1.0
1274,1,1,4618820,4618821,1857.155,1856.093,1.2919999999998981,1868.968,0,0,4618825,1856.093,-1.0,1.0230000000001382,1.6169999999999618,1,2020-12-08 23:08:00-05:00,2020-12-08 23:12:00-05:00,2020-12-08 23:07:00-05:00,2020-12-09,2020,0.7917956656348444,1.2515479876161681,9.143188854489964,23,-1.0
1274,1,2,4618826,4618827,1856.478,1855.538,1.1700000000000546,1868.968,0,0,4619273,1855.538,-1.0,9.586999999999989,1.4780000000000655,1,2020-12-08 23:14:00-05:00,2020-12-09 06:40:00-05:00,2020-12-08 23:13:00-05:00,2020-12-09,2020,8.194017094016703,1.2632478632478603,10.675213675213186,23,-1.0
1276,1,1,4622024,4622025,1827.105,1823.843,3.4919999999999436,1839.535,0,1,4622648,1839.468,3.4898625429554007,20.542999999999893,0.25700000000006185,4,2020-12-11 06:32:00-05:00,2020-12-11 16:55:00-05:00,2020-12-11 06:31:00-05:00,2020-12-11,2020,5.882875143184486,0.07359679266897652,3.5595647193586095,6,1.7139175257732326
1277,1,1,4623342,4623343,1822.168,1818.268,4.129999999999864,1830.668,0,1,4623713,1822.168,1.59079903147705,16.75,0.8999999999998636,3,2020-12-14 05:31:00-05:00,2020-12-14 11:41:00-05:00,2020-12-14 05:30:00-05:00,2020-12-14,2020,4.055690072639359,0.21791767554476832,2.058111380145346,5,0.973365617433446
1277,1,1,4623718,4623719,1823.645,1823.118,0.7570000000000436,1828.888,0,1,4624027,1827.598,6.281373844121098,6.569999999999936,0.01700000000005275,4,2020-12-14 11:47:00-05:00,2020-12-14 16:55:00-05:00,2020-12-14 11:46:00-05:00,2020-12-14,2020,8.678996036987527,0.022457067371270505,6.926023778070853,11,41.92602377806887
1278,-1,1,4624525,4624527,1841.298,1842.835,1.7670000000000345,1833.825,0,0,4624541,1842.835,-1.0,0.41000000000008185,1.7670000000000528,1,2020-12-15 02:15:00-05:00,2020-12-15 02:29:00-05:00,2020-12-15 02:13:00-05:00,2020-12-15,2020,0.2320316921336015,1.0000000000000102,4.229202037351336,2,-1.0
1278,-1,2,4624542,4624543,1842.425,1843.065,0.8700000000001,1833.825,0,0,4624552,1843.065,-1.0,0.2400000000000091,1.1700000000000728,1,2020-12-15 02:31:00-05:00,2020-12-15 02:40:00-05:00,2020-12-15 02:30:00-05:00,2020-12-15,2020,0.275862068965496,1.3448275862068255,9.885057471263126,2,-1.0
1279,-1,1,4625628,4625629,1856.425,1857.085,0.8900000000000818,1851.145,0,0,4625631,1857.085,-1.0,0.31999999999993634,1.303000000000111,1,2020-12-15 21:37:00-05:00,2020-12-15 21:39:00-05:00,2020-12-15 21:36:00-05:00,2020-12-16,2020,0.3595505617976482,1.4640449438202148,5.932584269662345,21,-1.0
1279,-1,2,4625638,4625641,1856.918,1858.258,1.5700000000001455,1851.145,0,0,4625886,1858.258,-1.0,3.036999999999807,1.5100000000002183,1,2020-12-15 21:49:00-05:00,2020-12-16 01:54:00-05:00,2020-12-15 21:46:00-05:00,2020-12-16,2020,1.9343949044582966,0.9617834394904957,3.67707006369387,21,-1.0
1280,-1,1,4626944,4626945,1865.895,1867.395,1.73,1862.418,0,1,4627115,1865.895,1.4749132947977293,3.997000000000071,0.40300000000002,3,2020-12-16 20:33:00-05:00,2020-12-16 23:23:00-05:00,2020-12-16 20:32:00-05:00,2020-12-17,2020,2.310404624277498,0.23294797687862429,2.0098265895954275,20,0.8719653179191011
1280,-1,1,4627120,4627121,1866.525,1866.775,0.48,1861.898,0,0,4627121,1866.775,-1.0,0.1570000000001528,0.3329999999998563,1,2020-12-16 23:29:00-05:00,2020-12-16 23:29:00-05:00,2020-12-16 23:28:00-05:00,2020-12-17,2020,0.3270833333336517,0.6937499999997007,9.639583333333709,23,-1.0
1280,-1,2,4627125,4627127,1866.528,1867.168,0.8699999999998727,1861.898,0,0,4627129,1867.168,-1.0,0.01999999999998181,0.7400000000000091,1,2020-12-16 23:35:00-05:00,2020-12-16 23:37:00-05:00,2020-12-16 23:33:00-05:00,2020-12-17,2020,0.022988505747108895,0.8505747126438131,5.321839080460674,23,-1.0
1282,-1,1,4629679,4629680,1892.558,1893.938,1.6100000000001091,1882.808,0,0,4629685,1893.938,-1.0,0.9179999999998927,2.009999999999991,1,2020-12-20 20:08:00-05:00,2020-12-20 20:13:00-05:00,2020-12-20 20:07:00-05:00,2020-12-21,2020,0.5701863354036214,1.2484472049688538,6.055900621117602,20,-1.0
1282,-1,2,4629692,4629693,1896.218,1897.988,1.9999999999999818,1882.808,0,0,4629699,1897.988,-1.0,0.44000000000005457,1.9700000000000273,1,2020-12-20 20:21:00-05:00,2020-12-20 20:27:00-05:00,2020-12-20 20:20:00-05:00,2020-12-21,2020,0.22000000000002928,0.9850000000000226,6.705000000000102,20,-1.0
1282,1,1,4630219,4630220,1870.215,1854.955,15.489999999999991,1898.528,0,0,4630927,1876.338,0.3804389928986475,15.442999999999984,6.226999999999862,5,2020-12-21 05:08:00-05:00,2020-12-21 16:55:00-05:00,2020-12-21 05:07:00-05:00,2020-12-21,2020,0.9969657843770169,0.40200129115557554,1.82782440284055,5,0.3804389928986475
1285,-1,1,4633891,4633892,1878.335,1878.538,0.4329999999999745,1872.358,0,0,4633897,1878.538,-1.0,0.19700000000011642,0.25299999999992906,1,2020-12-23 21:22:00-05:00,2020-12-23 21:27:00-05:00,2020-12-23 21:21:00-05:00,2020-12-24,2020,0.45496535796796306,0.5842956120091084,13.803695150116491,21,-1.0
1285,-1,2,4633902,4633903,1879.288,1879.888,0.829999999999909,1872.358,0,0,4634247,1879.888,-1.0,5.490000000000009,1.1569999999999254,1,2020-12-23 21:33:00-05:00,2020-12-24 03:17:00-05:00,2020-12-23 21:32:00-05:00,2020-12-24,2020,6.614457831326037,1.3939759036145207,8.349397590362438,21,-1.0
1286,-1,1,4634879,4634880,1885.23,1887.718,2.7180000000000564,1869.378,0,0,4634886,1887.718,-1.0,0.9420000000000073,3.4429999999999836,1,2020-12-27 18:06:00-05:00,2020-12-27 18:12:00-05:00,2020-12-27 18:05:00-05:00,2020-12-28,2020,0.3465783664459116,1.2667402501839264,5.8322295805738635,18,-1.0
1286,-1,2,4634889,4634890,1886.135,1888.673,2.768000000000011,1878.565,0,0,4634919,1888.673,-1.0,0.7970000000000255,2.5599999999999454,1,2020-12-27 18:16:00-05:00,2020-12-27 18:45:00-05:00,2020-12-27 18:15:00-05:00,2020-12-28,2020,0.28793352601156874,0.9248554913294564,2.734826589595342,18,-1.0
1288,-1,1,4638598,4638599,1886.588,1887.968,1.6100000000001091,1878.998,0,0,4638750,1887.968,-1.0,3.1399999999998727,1.6369999999999436,1,2020-12-30 10:05:00-05:00,2020-12-30 12:36:00-05:00,2020-12-30 10:04:00-05:00,2020-12-30,2020,1.950310559006,1.0167701863352998,4.714285714285344,10,-1.0
1288,-1,2,4638756,4638759,1888.355,1888.808,0.6829999999999745,1884.925,0,0,4638759,1888.808,-1.0,0.21700000000009823,0.6330000000000382,1,2020-12-30 12:45:00-05:00,2020-12-30 12:45:00-05:00,2020-12-30 12:42:00-05:00,2020-12-30,2020,0.3177159590045481,0.9267935578331798,5.0219619326503535,12,-1.0
1289,-1,1,4639026,4639027,1894.345,1894.885,0.7699999999999636,1889.385,0,0,4639030,1894.885,-1.0,0.047000000000025466,0.6430000000000291,1,2020-12-30 18:13:00-05:00,2020-12-30 18:16:00-05:00,2020-12-30 18:12:00-05:00,2020-12-31,2020,0.061038961038996996,0.8350649350650123,6.441558441558794,18,-1.0
1289,-1,2,4639038,4639039,1894.655,1895.225,0.7999999999999363,1889.385,0,0,4639066,1895.225,-1.0,1.2899999999999636,0.6300000000001091,1,2020-12-30 18:25:00-05:00,2020-12-30 18:52:00-05:00,2020-12-30 18:24:00-05:00,2020-12-31,2020,1.6125000000000829,0.7875000000001992,6.587500000000501,18,-1.0
1290,-1,1,4640399,4640400,1908.228,1910.898,2.8999999999998454,1890.165,0,0,4640423,1910.898,-1.0,0.6100000000001273,2.9199999999998454,1,2021-01-03 18:06:00-05:00,2021-01-03 18:29:00-05:00,2021-01-03 18:05:00-05:00,2021-01-04,2021,0.21034482758626202,1.0068965517241384,6.22862068965554,18,-1.0
1290,-1,2,4640429,4640430,1914.048,1914.858,1.0399999999999454,1896.958,0,0,4640514,1914.858,-1.0,4.593000000000075,1.25,1,2021-01-03 18:36:00-05:00,2021-01-03 20:00:00-05:00,2021-01-03 18:35:00-05:00,2021-01-04,2021,4.416346153846457,1.20192307692314,16.43269230769309,18,-1.0
